#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
h_rnaPathway	7	7	4	949	0.42	3	18182	0.02	EIF2S2,FOXC1,FOXL1,MZF1	ENSG00000006062,ENSG00000055332,ENSG00000141510	3.2404606465E0	1.89493E-4	3.96478E-3
h_vegfPathway	19	23	6	947	0.63	13	18172	0.07	EIF2S2,ELAVL1,FOXC1,FOXL1,HIF1A,SHC1	ENSG00000037280,ENSG00000112715,ENSG00000115211,ENSG00000121879,ENSG00000124181,ENSG00000128052,ENSG00000130741,ENSG00000143437,ENSG00000145191,ENSG00000154229,ENSG00000164867,ENSG00000173674,ENSG00000225134	2.1811482455E0	2.32673E-4	4.52051E-3
h_agpcrPathway	8	11	2	951	0.21	6	18179	0.03	ELK1,FOXC1	ENSG00000005249,ENSG00000087460,ENSG00000125388,ENSG00000137486,ENSG00000154229,ENSG00000165059	1.8518960095E0	5.67908E-2	9.30426E-2
h_agrPathway	24	33	5	948	0.52	19	18166	0.1	ELK1,FOXC1,FOXL1,MZF1,PAK1	ENSG00000053747,ENSG00000077264,ENSG00000101349,ENSG00000102882,ENSG00000112769,ENSG00000129675,ENSG00000130669,ENSG00000136238,ENSG00000137843,ENSG00000138435,ENSG00000139436,ENSG00000143632,ENSG00000146648,ENSG00000150093,ENSG00000157168,ENSG00000165917,ENSG00000168539,ENSG00000180370,ENSG00000185591	1.6179514251E0	5.83614E-3	2.11657E-2
h_akap13Pathway	9	11	4	949	0.42	5	18180	0.03	ELK1,FOXC1,FOXL1,MZF1	ENSG00000005249,ENSG00000067560,ENSG00000146535,ENSG00000165059,ENSG00000170776	2.7295250178E0	6.29423E-4	5.70677E-3
h_akap95Pathway	8	8	4	949	0.42	4	18181	0.02	ELK1,FOXC1,FOXL1,MZF1	ENSG00000005249,ENSG00000010292,ENSG00000134057,ENSG00000165059	2.9527235731E0	3.64025E-4	4.71499E-3
h_akapCentrosomePathway	10	11	4	949	0.42	6	18179	0.03	ELK1,FOXC1,FOXL1,MZF1	ENSG00000005249,ENSG00000067560,ENSG00000078018,ENSG00000127914,ENSG00000160299,ENSG00000165059	2.547148454E0	1.00777E-3	7.02855E-3
h_atmPathway	14	18	4	949	0.42	10	18175	0.05	ELK1,FOXC1,FOXL1,MZF1	ENSG00000012048,ENSG00000051180,ENSG00000097007,ENSG00000101773,ENSG00000116717,ENSG00000124762,ENSG00000135679,ENSG00000141510,ENSG00000149311,ENSG00000149554	2.0361027719E0	4.09426E-3	1.6377E-2
h_atrbrcaPathway	16	22	4	949	0.42	12	18173	0.07	ELK1,FOXC1,FOXL1,MZF1	ENSG00000012048,ENSG00000051180,ENSG00000113456,ENSG00000136273,ENSG00000139618,ENSG00000141510,ENSG00000149311,ENSG00000149554,ENSG00000175054,ENSG00000183161,ENSG00000187741,ENSG00000221829	1.8536711678E0	6.87553E-3	2.42876E-2
h_badPathway	19	24	3	950	0.31	16	18169	0.09	ELK1,FOXC1,FOXL1	ENSG00000005249,ENSG00000017427,ENSG00000049130,ENSG00000100368,ENSG00000102882,ENSG00000117676,ENSG00000121879,ENSG00000128245,ENSG00000140443,ENSG00000142208,ENSG00000157404,ENSG00000164399,ENSG00000164742,ENSG00000165059,ENSG00000185291,ENSG00000225134	1.2770337059E0	6.58042E-2	1.04062E-1
h_biopeptidesPathway	17	24	5	948	0.52	12	18173	0.07	ELK1,FOXC1,FOXL1,MZF1,SHC1	ENSG00000096968,ENSG00000102882,ENSG00000112062,ENSG00000113889,ENSG00000120899,ENSG00000124181,ENSG00000135744,ENSG00000154229,ENSG00000160014,ENSG00000180772,ENSG00000198668,ENSG00000231338	2.0778690155E0	1.13488E-3	7.3908E-3
h_carm-erPathway	15	22	5	948	0.52	10	18175	0.05	ELK1,FOXC1,FOXL1,MED1,MZF1	ENSG00000005339,ENSG00000012048,ENSG00000091831,ENSG00000094631,ENSG00000100393,ENSG00000116478,ENSG00000155974,ENSG00000165417,ENSG00000169297,ENSG00000180530	2.2603006196E0	5.98543E-4	5.70677E-3
h_carm1Pathway	7	10	2	951	0.21	5	18180	0.03	ELK1,FOXC1	ENSG00000005249,ENSG00000005339,ENSG00000100393,ENSG00000118260,ENSG00000165059	2.0342725733E0	4.40202E-2	7.5305E-2
h_cftrPathway	8	10	3	950	0.31	5	18180	0.03	ELK1,FOXC1,MZF1	ENSG00000001626,ENSG00000005249,ENSG00000164742,ENSG00000165059,ENSG00000169252	2.4407897594E0	5.7083E-3	2.11657E-2
h_chrebpPathway	13	16	3	950	0.31	10	18175	0.05	ELK1,FOXC1,FOXL1	ENSG00000005249,ENSG00000009950,ENSG00000087460,ENSG00000103740,ENSG00000115592,ENSG00000132356,ENSG00000162409,ENSG00000164742,ENSG00000165059,ENSG00000166743	1.7473675135E0	2.42001E-2	5.10266E-2
h_ck1Pathway	8	12	3	950	0.31	5	18180	0.03	ELK1,FOXC1,MZF1	ENSG00000005249,ENSG00000138814,ENSG00000152822,ENSG00000165059,ENSG00000182621	2.4407897594E0	5.7083E-3	2.11657E-2
h_crebPathway	15	21	3	950	0.31	12	18173	0.07	ELK1,FOXC1,FOXL1	ENSG00000005249,ENSG00000102882,ENSG00000112062,ENSG00000117676,ENSG00000118260,ENSG00000121879,ENSG00000136238,ENSG00000142208,ENSG00000154229,ENSG00000164742,ENSG00000165059,ENSG00000225134	1.5649359094E0	3.57631E-2	6.52856E-2
h_CSKPathway	12	16	2	951	0.21	10	18175	0.05	ELK1,FOXC1	ENSG00000005249,ENSG00000005339,ENSG00000103653,ENSG00000115085,ENSG00000160654,ENSG00000164742,ENSG00000165059,ENSG00000182866,ENSG00000206240,ENSG00000206306	1.3408503274E0	1.17509E-1	1.5745E-1
h_dreampathway	7	12	3	950	0.31	4	18181	0.02	ELK1,FOXC1,MZF1	ENSG00000005249,ENSG00000102882,ENSG00000118260,ENSG00000165059	2.6639883147E0	3.7042E-3	1.57428E-2
h_egfPathway	14	22	6	947	0.63	8	18177	0.04	ELK1,FOXC1,FOXL1,MAP3K1,MZF1,SHC1	ENSG00000065559,ENSG00000102882,ENSG00000121879,ENSG00000124181,ENSG00000138798,ENSG00000146648,ENSG00000154229,ENSG00000225134	2.666931172E0	3.19213E-5	2.17065E-3
h_erkPathway	17	22	5	948	0.52	12	18173	0.07	ELK1,FOXC1,FOXL1,MZF1,SHC1	ENSG00000064300,ENSG00000079277,ENSG00000087460,ENSG00000102882,ENSG00000117676,ENSG00000134259,ENSG00000136908,ENSG00000140443,ENSG00000146648,ENSG00000150093,ENSG00000167751,ENSG00000235807	2.0778690155E0	1.13488E-3	7.3908E-3
h_GATA3pathway	10	13	3	950	0.31	7	18178	0.04	ELK1,FOXC1,MZF1	ENSG00000005249,ENSG00000034152,ENSG00000107485,ENSG00000112062,ENSG00000113525,ENSG00000165059,ENSG00000169194	2.1042075057E0	1.13506E-2	3.3927E-2
h_gpcrPathway	17	25	4	949	0.42	13	18172	0.07	ELK1,FOXC1,FOXL1,MZF1	ENSG00000005249,ENSG00000100968,ENSG00000102882,ENSG00000118260,ENSG00000120910,ENSG00000124181,ENSG00000138814,ENSG00000154229,ENSG00000156052,ENSG00000160014,ENSG00000164742,ENSG00000165059,ENSG00000198668	1.7735734319E0	8.64188E-3	2.83204E-2
h_her2Pathway	15	22	5	948	0.52	10	18175	0.05	ELK1,FOXC1,FOXL1,MZF1,SHC1	ENSG00000091831,ENSG00000100393,ENSG00000102882,ENSG00000121879,ENSG00000141736,ENSG00000146648,ENSG00000155974,ENSG00000160712,ENSG00000178568,ENSG00000225134	2.2603006196E0	5.98543E-4	5.70677E-3
h_igf1rPathway	14	21	4	949	0.42	10	18175	0.05	ELK1,FOXC1,FOXL1,SHC1	ENSG00000005249,ENSG00000102882,ENSG00000117676,ENSG00000121879,ENSG00000128245,ENSG00000140443,ENSG00000142208,ENSG00000164742,ENSG00000165059,ENSG00000225134	2.0361027719E0	4.09426E-3	1.6377E-2
h_il10Pathway	13	13	2	951	0.21	11	18174	0.06	ELK1,MZF1	ENSG00000110324,ENSG00000115008,ENSG00000136634,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810,ENSG00000243646	1.2454851255E0	1.34474E-1	1.77558E-1
h_il22bppathway	8	6	5	948	0.52	3	18182	0.02	ELK1,FOXC1,FOXL1,MZF1,TYK2	ENSG00000096968,ENSG00000105639,ENSG00000184557	3.4646584942E0	1.4961E-5	1.72662E-3
h_il6Pathway	10	15	5	948	0.52	5	18180	0.03	ELK1,FOXC1,FOXL1,MZF1,SHC1	ENSG00000096968,ENSG00000102882,ENSG00000105639,ENSG00000160712,ENSG00000179295	2.9537228655E0	6.19021E-5	2.40534E-3
h_mCalpainPathway	12	15	3	950	0.31	9	18176	0.05	ELK1,FOXC1,MZF1	ENSG00000005249,ENSG00000137076,ENSG00000138798,ENSG00000143632,ENSG00000146648,ENSG00000150093,ENSG00000162909,ENSG00000165059,ENSG00000186810	1.8527830483E0	1.93178E-2	4.41549E-2
h_metPathway	18	29	5	948	0.52	13	18172	0.07	ELK1,FOXC1,FOXL1,MZF1,PAK1	ENSG00000019991,ENSG00000102882,ENSG00000105976,ENSG00000107263,ENSG00000116473,ENSG00000120899,ENSG00000121879,ENSG00000127314,ENSG00000143632,ENSG00000150093,ENSG00000171862,ENSG00000179295,ENSG00000225134	1.9977712796E0	1.50747E-3	8.80499E-3
h_mPRPathway	15	19	5	948	0.52	10	18175	0.05	ELK1,FOXC1,FOXL1,MZF1,PAQR7	ENSG00000005249,ENSG00000102882,ENSG00000117676,ENSG00000127445,ENSG00000131236,ENSG00000134057,ENSG00000143632,ENSG00000158402,ENSG00000164742,ENSG00000165059	2.2603006196E0	5.98543E-4	5.70677E-3
h_nfatPathway	30	45	4	949	0.42	26	18159	0.14	ELK1,FOXC1,FOXL1,MZF1	ENSG00000005249,ENSG00000005339,ENSG00000008118,ENSG00000017427,ENSG00000078401,ENSG00000100968,ENSG00000102882,ENSG00000112062,ENSG00000113070,ENSG00000113196,ENSG00000113712,ENSG00000120910,ENSG00000121879,ENSG00000125414,ENSG00000135744,ENSG00000138685,ENSG00000138814,ENSG00000142208,ENSG00000143632,ENSG00000150281,ENSG00000160014,ENSG00000165059,ENSG00000169393,ENSG00000183072,ENSG00000198668,ENSG00000225134	1.079710609E0	5.98922E-2	9.58276E-2
h_no1Pathway	22	26	3	950	0.31	19	18166	0.1	ELK1,FOXC1,MZF1	ENSG00000005249,ENSG00000037280,ENSG00000080824,ENSG00000105974,ENSG00000112715,ENSG00000113889,ENSG00000128052,ENSG00000138435,ENSG00000139514,ENSG00000142208,ENSG00000143632,ENSG00000159173,ENSG00000160014,ENSG00000164867,ENSG00000165059,ENSG00000168398,ENSG00000168539,ENSG00000172572,ENSG00000198668	1.105018319E0	9.38284E-2	1.30879E-1
h_nos1Pathway	14	17	2	951	0.21	12	18173	0.07	ELK1,FOXC1	ENSG00000005249,ENSG00000089250,ENSG00000105464,ENSG00000120910,ENSG00000132535,ENSG00000138814,ENSG00000150086,ENSG00000154229,ENSG00000160014,ENSG00000165059,ENSG00000183454,ENSG00000198668	1.1584187233E0	1.51939E-1	1.96797E-1
h_pdgfPathway	13	23	6	947	0.63	7	18178	0.04	ELK1,FOXC1,FOXL1,MAP3K1,MZF1,SHC1	ENSG00000065559,ENSG00000102882,ENSG00000121879,ENSG00000124181,ENSG00000154229,ENSG00000197461,ENSG00000225134	2.8005175777E0	1.90436E-5	1.72662E-3
h_plcePathway	7	10	2	951	0.21	5	18180	0.03	ELK1,FOXC1	ENSG00000005249,ENSG00000164742,ENSG00000165059,ENSG00000169252,ENSG00000181467	2.0342725733E0	4.40202E-2	7.5305E-2
h_pparaPathway	38	52	6	947	0.63	32	18153	0.18	ELK1,FOXC1,FOXL1,MED1,MZF1,PPARA	ENSG00000005249,ENSG00000005339,ENSG00000007171,ENSG00000025434,ENSG00000065833,ENSG00000080824,ENSG00000084676,ENSG00000100393,ENSG00000102882,ENSG00000113790,ENSG00000118137,ENSG00000120129,ENSG00000121879,ENSG00000128951,ENSG00000131910,ENSG00000141027,ENSG00000154229,ENSG00000161533,ENSG00000165059,ENSG00000175445,ENSG00000180530,ENSG00000185591,ENSG00000197461,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000225134,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000231555,ENSG00000232810	1.2793155885E0	1.05764E-2	3.37795E-2
h_shhPathway	11	15	3	950	0.31	8	18177	0.04	ELK1,FOXC1,MZF1	ENSG00000005249,ENSG00000074047,ENSG00000105204,ENSG00000106571,ENSG00000128602,ENSG00000164690,ENSG00000165059,ENSG00000185920	1.9706211E0	1.50365E-2	3.93263E-2
h_stat3Pathway	9	7	6	947	0.63	3	18182	0.02	ELK1,FOXC1,FOXL1,MTOR,MZF1,TYK2	ENSG00000096968,ENSG00000102882,ENSG00000105639	3.6480354601E0	1.10794E-6	3.01359E-4
h_stathminPathway	9	13	4	949	0.42	5	18180	0.03	ELK1,FOXC1,FOXL1,MZF1	ENSG00000005249,ENSG00000117632,ENSG00000134057,ENSG00000160654,ENSG00000165059	2.7295250178E0	6.29423E-4	5.70677E-3
h_TPOPathway	12	21	5	948	0.52	7	18178	0.04	ELK1,FOXC1,FOXL1,MZF1,SHC1	ENSG00000090534,ENSG00000096968,ENSG00000102882,ENSG00000121879,ENSG00000124181,ENSG00000154229,ENSG00000225134	2.6171406118E0	1.78918E-4	3.96478E-3
h_vdrPathway	19	21	4	949	0.42	15	18170	0.08	ELK1,FOXC1,MED1,MZF1	ENSG00000005339,ENSG00000066117,ENSG00000077097,ENSG00000084676,ENSG00000100393,ENSG00000103197,ENSG00000111424,ENSG00000114166,ENSG00000116478,ENSG00000126457,ENSG00000127616,ENSG00000139613,ENSG00000141027,ENSG00000166200,ENSG00000167670	1.6303625228E0	1.3005E-2	3.76314E-2
h_vipPathway	14	20	5	948	0.52	9	18176	0.05	ELK1,FOXC1,FOXL1,MAP3K1,MZF1	ENSG00000005249,ENSG00000106018,ENSG00000120910,ENSG00000124181,ENSG00000138814,ENSG00000156052,ENSG00000160014,ENSG00000165059,ENSG00000198668	2.3657161544E0	4.16016E-4	4.91984E-3
h_ephA4Pathway	7	7	3	950	0.31	4	18181	0.02	EPHA4,FOXC1,FOXL1	ENSG00000127314,ENSG00000143632,ENSG00000150093,ENSG00000154928	2.6639883147E0	3.7042E-3	1.57428E-2
h_eicosanoidPathway	14	19	3	950	0.31	11	18174	0.06	EPHX1,FOXC1,MZF1	ENSG00000059377,ENSG00000120915,ENSG00000122420,ENSG00000124212,ENSG00000125384,ENSG00000134716,ENSG00000152207,ENSG00000160013,ENSG00000163106,ENSG00000173198,ENSG00000182621	1.6520023115E0	2.96835E-2	5.80858E-2
h_ndkDynaminPathway	9	11	3	950	0.31	6	18179	0.03	EPN1,FOXC1,MZF1	ENSG00000120910,ENSG00000138814,ENSG00000159082,ENSG00000160014,ENSG00000161203,ENSG00000198668	2.2584131956E0	8.24775E-3	2.73584E-2
h_41bbPathway	10	13	5	948	0.52	5	18180	0.03	FOXC1,FOXL1,MAP3K1,MZF1,TNFSF9	ENSG00000109471,ENSG00000112062,ENSG00000127191,ENSG00000172533,ENSG00000197442	2.9537228655E0	6.19021E-5	2.40534E-3
h_ace2Pathway	13	13	2	951	0.21	11	18174	0.06	FOXC1,MZF1	ENSG00000081052,ENSG00000092009,ENSG00000130234,ENSG00000135744,ENSG00000143839,ENSG00000144891,ENSG00000159640,ENSG00000169031,ENSG00000180772,ENSG00000188153,ENSG00000197565	1.2454851255E0	1.34474E-1	1.77558E-1
h_achPathway	13	14	3	950	0.31	10	18175	0.05	FOXC1,FOXL1,MZF1	ENSG00000117560,ENSG00000118689,ENSG00000120899,ENSG00000121879,ENSG00000128245,ENSG00000142208,ENSG00000164362,ENSG00000165917,ENSG00000170175,ENSG00000225134	1.7473675135E0	2.42001E-2	5.10266E-2
h_aktPathway	14	16	3	950	0.31	11	18174	0.06	FOXC1,FOXL1,MZF1	ENSG00000073009,ENSG00000080824,ENSG00000112964,ENSG00000117560,ENSG00000118689,ENSG00000121879,ENSG00000128245,ENSG00000132906,ENSG00000142208,ENSG00000150907,ENSG00000225134	1.6520023115E0	2.96835E-2	5.80858E-2
h_alternativePathway	10	11	2	951	0.21	8	18177	0.04	FOXC1,FOXL1	ENSG00000039537,ENSG00000106804,ENSG00000125730,ENSG00000126759,ENSG00000239754,ENSG00000241534,ENSG00000242335,ENSG00000243570	1.5641039139E0	8.54877E-2	1.19859E-1
h_aMANpathway	12	12	3	950	0.31	9	18176	0.05	FOXC1,FOXL1,MZF1	ENSG00000104774,ENSG00000130383,ENSG00000156413,ENSG00000172318,ENSG00000172461,ENSG00000180549,ENSG00000196371,ENSG00000196547,ENSG00000198162	1.8527830483E0	1.93178E-2	4.41549E-2
h_amiPathway	16	19	3	950	0.31	13	18172	0.07	FOXC1,FOXL1,MZF1	ENSG00000057593,ENSG00000081052,ENSG00000115718,ENSG00000122194,ENSG00000126218,ENSG00000169031,ENSG00000169877,ENSG00000171560,ENSG00000171564,ENSG00000181104,ENSG00000184500,ENSG00000188153,ENSG00000197565	1.4848381735E0	4.24294E-2	7.5305E-2
h_arapPathway	15	14	3	950	0.31	12	18173	0.07	FOXC1,FOXL1,MZF1	ENSG00000008256,ENSG00000047365,ENSG00000066777,ENSG00000100055,ENSG00000101199,ENSG00000105443,ENSG00000107862,ENSG00000112293,ENSG00000151693,ENSG00000153317,ENSG00000175416,ENSG00000186635	1.5649359094E0	3.57631E-2	6.52856E-2
h_arenrf2Pathway	14	17	3	950	0.31	11	18174	0.06	FOXC1,FOXL1,MZF1	ENSG00000053371,ENSG00000079999,ENSG00000112062,ENSG00000116791,ENSG00000118260,ENSG00000137731,ENSG00000154229,ENSG00000185022,ENSG00000197063,ENSG00000198517,ENSG00000244067	1.6520023115E0	2.96835E-2	5.80858E-2
h_arfPathway	12	14	4	949	0.42	8	18177	0.04	FOXC1,FOXL1,MZF1,POLR1A	ENSG00000097007,ENSG00000121068,ENSG00000121879,ENSG00000122691,ENSG00000135679,ENSG00000136238,ENSG00000141510,ENSG00000225134	2.2593563584E0	2.19272E-3	1.10709E-2
h_asbcellPathway	9	10	1	952	0.1	8	18177	0.04	FOXC1	ENSG00000026103,ENSG00000101017,ENSG00000109471,ENSG00000117560,ENSG00000136634,ENSG00000178562,ENSG00000206240,ENSG00000206306	869905.76114E-6	3.68595E-1	4.01031E-1
h_At1rPathway	17	23	6	947	0.63	11	18174	0.06	FOXC1,FOXL1,MAP3K1,MZF1,PAK1,SHC1	ENSG00000065559,ENSG00000102882,ENSG00000120899,ENSG00000135744,ENSG00000136238,ENSG00000144891,ENSG00000146648,ENSG00000154229,ENSG00000156052,ENSG00000160014,ENSG00000198668	2.3483123835E0	1.15636E-4	2.85937E-3
h_bard1Pathway	6	8	2	951	0.21	4	18181	0.02	FOXC1,FOXL1	ENSG00000012048,ENSG00000183161,ENSG00000187741,ENSG00000221829	2.2574711286E0	3.25014E-2	6.18208E-2
h_barr-mapkPathway	11	12	3	950	0.31	8	18177	0.04	FOXC1,FOXL1,MZF1	ENSG00000087460,ENSG00000102882,ENSG00000111262,ENSG00000137486,ENSG00000164742,ENSG00000177272,ENSG00000177301,ENSG00000182621	1.9706211E0	1.50365E-2	3.93263E-2
h_bArrestin-srcPathway	12	14	3	950	0.31	9	18176	0.05	FOXC1,FOXL1,MZF1	ENSG00000000938,ENSG00000087460,ENSG00000102882,ENSG00000111262,ENSG00000137486,ENSG00000164742,ENSG00000177272,ENSG00000177301,ENSG00000182621	1.8527830483E0	1.93178E-2	4.41549E-2
h_bArrestinPathway	11	11	3	950	0.31	8	18177	0.04	FOXC1,MZF1,PPARA	ENSG00000087460,ENSG00000111262,ENSG00000137486,ENSG00000161203,ENSG00000164742,ENSG00000177272,ENSG00000177301,ENSG00000182621	1.9706211E0	1.50365E-2	3.93263E-2
h_bbcellPathway	7	7	1	952	0.1	6	18179	0.03	FOXC1	ENSG00000026103,ENSG00000101017,ENSG00000117560,ENSG00000178562,ENSG00000206240,ENSG00000206306	1.1576978567E0	3.00654E-1	3.39327E-1
h_bcellsurvivalPathway	14	15	5	948	0.52	9	18176	0.05	FOXC1,FOXL1,MTOR,MZF1,XIAP	ENSG00000089685,ENSG00000121879,ENSG00000130522,ENSG00000142208,ENSG00000150093,ENSG00000164305,ENSG00000165806,ENSG00000178951,ENSG00000225134	2.3657161544E0	4.16016E-4	4.91984E-3
h_bcrPathway	18	28	5	948	0.52	13	18172	0.07	FOXC1,FOXL1,MAP3K1,MZF1,SHC1	ENSG00000010671,ENSG00000100968,ENSG00000102882,ENSG00000105369,ENSG00000112062,ENSG00000120910,ENSG00000124181,ENSG00000136238,ENSG00000138814,ENSG00000141968,ENSG00000154229,ENSG00000160014,ENSG00000198668	1.9977712796E0	1.50747E-3	8.80499E-3
h_blymphocytePathway	10	11	2	951	0.21	8	18177	0.04	FOXC1,FOXL1	ENSG00000005844,ENSG00000072694,ENSG00000090339,ENSG00000101017,ENSG00000160255,ENSG00000203710,ENSG00000206240,ENSG00000206306	1.5641039139E0	8.54877E-2	1.19859E-1
h_btg2Pathway	9	11	2	951	0.21	7	18178	0.04	FOXC1,MZF1	ENSG00000113578,ENSG00000126457,ENSG00000133639,ENSG00000134259,ENSG00000141510,ENSG00000159259,ENSG00000167670	1.6976903196E0	7.06603E-2	1.05025E-1
h_CaCaMPathway	6	6	2	951	0.21	4	18181	0.02	FOXC1,FOXL1	ENSG00000008118,ENSG00000118260,ENSG00000160014,ENSG00000198668	2.2574711286E0	3.25014E-2	6.18208E-2
h_calcineurinPathway	14	15	3	950	0.31	11	18174	0.06	FOXC1,MARCKS,MZF1	ENSG00000100968,ENSG00000120910,ENSG00000124181,ENSG00000124762,ENSG00000138814,ENSG00000154229,ENSG00000156052,ENSG00000160014,ENSG00000172845,ENSG00000185591,ENSG00000198668	1.6520023115E0	2.96835E-2	5.80858E-2
h_cardiacegfPathway	12	16	2	951	0.21	10	18175	0.05	FOXC1,MZF1	ENSG00000067560,ENSG00000078401,ENSG00000124181,ENSG00000135744,ENSG00000136160,ENSG00000138798,ENSG00000146648,ENSG00000151617,ENSG00000154229,ENSG00000180772	1.3408503274E0	1.17509E-1	1.5745E-1
h_caspasePathway	18	19	3	950	0.31	15	18170	0.08	FOXC1,MZF1,XIAP	ENSG00000003400,ENSG00000023445,ENSG00000064012,ENSG00000110330,ENSG00000120868,ENSG00000132906,ENSG00000137752,ENSG00000143799,ENSG00000160049,ENSG00000160789,ENSG00000164305,ENSG00000165806,ENSG00000169598,ENSG00000176619,ENSG00000180644	1.3416272644E0	5.74675E-2	9.30426E-2
h_cblPathway	9	11	2	951	0.21	7	18178	0.04	FOXC1,MZF1	ENSG00000097033,ENSG00000105976,ENSG00000138798,ENSG00000146648,ENSG00000148341,ENSG00000154229,ENSG00000182578	1.6976903196E0	7.06603E-2	1.05025E-1
h_CCR3Pathway	14	16	2	951	0.21	12	18173	0.07	FOXC1,FOXL1	ENSG00000067560,ENSG00000077157,ENSG00000087460,ENSG00000102882,ENSG00000106683,ENSG00000134318,ENSG00000139144,ENSG00000154229,ENSG00000156052,ENSG00000172156,ENSG00000182621,ENSG00000183625	1.1584187233E0	1.51939E-1	1.96797E-1
h_Ccr5Pathway	12	13	3	950	0.31	9	18176	0.05	FOXC1,FOXL1,MZF1	ENSG00000112062,ENSG00000120899,ENSG00000121966,ENSG00000124181,ENSG00000154229,ENSG00000156052,ENSG00000160014,ENSG00000160791,ENSG00000198668	1.8527830483E0	1.93178E-2	4.41549E-2
h_cd40Pathway	9	10	2	951	0.21	7	18178	0.04	FOXC1,MAP3K1	ENSG00000006062,ENSG00000070061,ENSG00000073009,ENSG00000101017,ENSG00000118503,ENSG00000120129,ENSG00000175104	1.6976903196E0	7.06603E-2	1.05025E-1
h_cdc25Pathway	8	8	2	951	0.21	6	18179	0.03	FOXC1,MZF1	ENSG00000128245,ENSG00000149311,ENSG00000149554,ENSG00000158402,ENSG00000164045,ENSG00000166483	1.8518960095E0	5.67908E-2	9.30426E-2
