#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
h_pitx2Pathway	16	15	3	793	0.38	13	19513	0.07	EP300,FOXC1,MED1	ENSG00000005339,ENSG00000082701,ENSG00000103126,ENSG00000116478,ENSG00000125084,ENSG00000134982,ENSG00000157240,ENSG00000164093,ENSG00000168036,ENSG00000169962,ENSG00000172977,ENSG00000196367,ENSG00000198728	1.7366758987E0	2.28978E-2	6.84418E-2
h_pparaPathway	44	52	6	790	0.75	38	19488	0.19	EP300,FOXC1,FOXL1,MED1,MYC,NRIP1	ENSG00000005249,ENSG00000005339,ENSG00000007171,ENSG00000025434,ENSG00000065833,ENSG00000073756,ENSG00000080824,ENSG00000084676,ENSG00000102882,ENSG00000113790,ENSG00000118137,ENSG00000120129,ENSG00000121879,ENSG00000126561,ENSG00000128951,ENSG00000131910,ENSG00000141027,ENSG00000142875,ENSG00000154229,ENSG00000161533,ENSG00000164442,ENSG00000165059,ENSG00000175445,ENSG00000175745,ENSG00000177606,ENSG00000185591,ENSG00000186951,ENSG00000196498,ENSG00000197461,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000225134,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000231555,ENSG00000232810	1.3596945346E0	7.02822E-3	3.65939E-2
h_ppargPathway	7	7	3	793	0.38	4	19522	0.02	EP300,FOXC1,MED1	ENSG00000005339,ENSG00000084676,ENSG00000132170,ENSG00000175445	2.9157920196E0	1.86158E-3	1.85994E-2
h_RELAPathway	15	16	2	794	0.25	13	19513	0.07	EP300,FOXC1	ENSG00000005339,ENSG00000067182,ENSG00000073009,ENSG00000102871,ENSG00000168040,ENSG00000175104,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	1.3299505509E0	1.14971E-1	2.01755E-1
h_tgfbPathway	16	16	4	792	0.5	12	19514	0.06	EP300,FOXC1,MAP2K1,MAP3K7IP1	ENSG00000005339,ENSG00000039068,ENSG00000101665,ENSG00000102882,ENSG00000106799,ENSG00000119699,ENSG00000134982,ENSG00000136603,ENSG00000141646,ENSG00000157077,ENSG00000166949,ENSG00000175387	2.1057137552E0	2.91629E-3	2.08745E-2
h_atrbrcaPathway	16	22	3	793	0.38	13	19513	0.07	FANCC,FOXC1,FOXL1	ENSG00000012048,ENSG00000020922,ENSG00000051180,ENSG00000113456,ENSG00000136273,ENSG00000139618,ENSG00000141510,ENSG00000149311,ENSG00000149554,ENSG00000175054,ENSG00000183161,ENSG00000187741,ENSG00000221829	1.7366758987E0	2.28978E-2	6.84418E-2
h_bard1Pathway	7	8	3	793	0.38	4	19522	0.02	FANCC,FOXC1,FOXL1	ENSG00000012048,ENSG00000183161,ENSG00000187741,ENSG00000221829	2.9157920196E0	1.86158E-3	1.85994E-2
h_41bbPathway	9	13	2	794	0.25	7	19519	0.04	FOXC1,FOXL1	ENSG00000109471,ENSG00000112062,ENSG00000125657,ENSG00000127191,ENSG00000172533,ENSG00000177606,ENSG00000197442	1.9492971994E0	4.59454E-2	1.00783E-1
h_ace2Pathway	13	13	1	795	0.13	12	19514	0.06	FOXC1	ENSG00000081052,ENSG00000092009,ENSG00000130234,ENSG00000135744,ENSG00000143839,ENSG00000144891,ENSG00000159640,ENSG00000169031,ENSG00000180772,ENSG00000187498,ENSG00000188153,ENSG00000197565	715638.67123E-6	4.05241E-1	4.65087E-1
h_achPathway	12	14	2	794	0.25	10	19516	0.05	FOXC1,FOXL1	ENSG00000117560,ENSG00000118689,ENSG00000120899,ENSG00000121879,ENSG00000128245,ENSG00000142208,ENSG00000164362,ENSG00000165917,ENSG00000170175,ENSG00000225134	1.5924685473E0	7.79888E-2	1.47312E-1
h_agpcrPathway	8	11	1	795	0.13	7	19519	0.04	FOXC1	ENSG00000005249,ENSG00000087460,ENSG00000125388,ENSG00000137486,ENSG00000142875,ENSG00000154229,ENSG00000165059	1.2548913654E0	2.73643E-1	3.59569E-1
h_agrPathway	26	33	2	794	0.25	24	19502	0.12	FOXC1,FOXL1	ENSG00000053747,ENSG00000077264,ENSG00000085733,ENSG00000101349,ENSG00000102882,ENSG00000112769,ENSG00000129675,ENSG00000130669,ENSG00000136238,ENSG00000137843,ENSG00000138435,ENSG00000139436,ENSG00000143632,ENSG00000146648,ENSG00000149269,ENSG00000150093,ENSG00000157168,ENSG00000165917,ENSG00000168539,ENSG00000169962,ENSG00000177606,ENSG00000180370,ENSG00000185591,ENSG00000188157	716282.19236E-6	2.71095E-1	3.59569E-1
h_akap13Pathway	9	11	3	793	0.38	6	19520	0.03	FOXC1,FOXL1,GNA12	ENSG00000005249,ENSG00000064547,ENSG00000067560,ENSG00000142875,ENSG00000165059,ENSG00000170776	2.5102244578E0	4.21235E-3	2.728E-2
h_akap95Pathway	7	8	2	794	0.25	5	19521	0.03	FOXC1,FOXL1	ENSG00000005249,ENSG00000010292,ENSG00000134057,ENSG00000142875,ENSG00000165059	2.285871895E0	2.82265E-2	7.99752E-2
h_akapCentrosomePathway	9	11	2	794	0.25	7	19519	0.04	FOXC1,FOXL1	ENSG00000005249,ENSG00000067560,ENSG00000078018,ENSG00000127914,ENSG00000142875,ENSG00000160299,ENSG00000165059	1.9492971994E0	4.59454E-2	1.00783E-1
h_aktPathway	14	16	2	794	0.25	12	19514	0.06	FOXC1,FOXL1	ENSG00000073009,ENSG00000080824,ENSG00000112964,ENSG00000117560,ENSG00000118689,ENSG00000121879,ENSG00000128245,ENSG00000132906,ENSG00000142208,ENSG00000150907,ENSG00000184481,ENSG00000225134	1.4100445052E0	1.02195E-1	1.8168E-1
h_alternativePathway	10	11	2	794	0.25	8	19518	0.04	FOXC1,FOXL1	ENSG00000039537,ENSG00000106804,ENSG00000125730,ENSG00000126759,ENSG00000239754,ENSG00000241534,ENSG00000242335,ENSG00000243570	1.8157145733E0	5.59708E-2	1.15334E-1
h_aMANpathway	11	12	3	793	0.38	8	19518	0.04	FOXC1,FOXL1,MAN1A2	ENSG00000104774,ENSG00000130383,ENSG00000156413,ENSG00000172318,ENSG00000172461,ENSG00000180549,ENSG00000196371,ENSG00000196547	2.2224399211E0	7.8031E-3	3.65939E-2
h_amiPathway	16	19	2	794	0.25	14	19512	0.07	FOXC1,FOXL1	ENSG00000057593,ENSG00000081052,ENSG00000115718,ENSG00000122194,ENSG00000126218,ENSG00000169031,ENSG00000169877,ENSG00000171560,ENSG00000171564,ENSG00000181104,ENSG00000184500,ENSG00000187498,ENSG00000188153,ENSG00000197565	1.2557913296E0	1.28124E-1	2.15122E-1
h_arenrf2Pathway	14	17	2	794	0.25	12	19514	0.06	FOXC1,FOXL1	ENSG00000053371,ENSG00000079999,ENSG00000112062,ENSG00000116791,ENSG00000118260,ENSG00000137731,ENSG00000154229,ENSG00000177606,ENSG00000185022,ENSG00000197063,ENSG00000198517,ENSG00000244067	1.4100445052E0	1.02195E-1	1.8168E-1
h_arfPathway	11	14	3	793	0.38	8	19518	0.04	FOXC1,FOXL1,MYC	ENSG00000097007,ENSG00000121068,ENSG00000121879,ENSG00000122691,ENSG00000135679,ENSG00000136238,ENSG00000141510,ENSG00000225134	2.2224399211E0	7.8031E-3	3.65939E-2
h_asbcellPathway	9	10	1	795	0.13	8	19518	0.04	FOXC1	ENSG00000026103,ENSG00000101017,ENSG00000109471,ENSG00000117560,ENSG00000136634,ENSG00000178562,ENSG00000206240,ENSG00000206306	1.1213087394E0	3.02105E-1	3.78675E-1
h_At1rPathway	17	23	4	792	0.5	13	19513	0.07	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000065559,ENSG00000102882,ENSG00000120899,ENSG00000135744,ENSG00000136238,ENSG00000144891,ENSG00000146648,ENSG00000149269,ENSG00000154229,ENSG00000156052,ENSG00000160014,ENSG00000177606,ENSG00000198668	2.0256198009E0	3.69662E-3	2.5137E-2
h_atmPathway	14	18	2	794	0.25	12	19514	0.06	FOXC1,FOXL1	ENSG00000012048,ENSG00000020922,ENSG00000051180,ENSG00000097007,ENSG00000101773,ENSG00000116717,ENSG00000124762,ENSG00000135679,ENSG00000141510,ENSG00000149311,ENSG00000149554,ENSG00000177606	1.4100445052E0	1.02195E-1	1.8168E-1
h_badPathway	19	24	2	794	0.25	17	19509	0.09	FOXC1,FOXL1	ENSG00000005249,ENSG00000017427,ENSG00000049130,ENSG00000100368,ENSG00000102882,ENSG00000117676,ENSG00000121879,ENSG00000128245,ENSG00000140443,ENSG00000142208,ENSG00000142875,ENSG00000157404,ENSG00000164399,ENSG00000164742,ENSG00000165059,ENSG00000185291,ENSG00000225134	1.0614815518E0	1.69374E-1	2.66299E-1
h_bbcellPathway	7	7	1	795	0.13	6	19520	0.03	FOXC1	ENSG00000026103,ENSG00000101017,ENSG00000117560,ENSG00000178562,ENSG00000206240,ENSG00000206306	1.4090932761E0	2.44021E-1	3.35221E-1
h_bcellsurvivalPathway	13	15	3	793	0.38	10	19516	0.05	FOXC1,FOXL1,MTOR	ENSG00000089685,ENSG00000101966,ENSG00000121879,ENSG00000130522,ENSG00000142208,ENSG00000150093,ENSG00000164305,ENSG00000165806,ENSG00000178951,ENSG00000225134	1.999193895E0	1.27584E-2	5.17953E-2
h_bcrPathway	19	28	4	792	0.5	15	19511	0.08	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000010671,ENSG00000100968,ENSG00000102882,ENSG00000105369,ENSG00000112062,ENSG00000120910,ENSG00000124181,ENSG00000131196,ENSG00000136238,ENSG00000138814,ENSG00000141968,ENSG00000154229,ENSG00000160014,ENSG00000177606,ENSG00000198668	1.8824164563E0	5.65728E-3	3.1166E-2
h_biopeptidesPathway	18	24	4	792	0.5	14	19512	0.07	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000096968,ENSG00000102882,ENSG00000112062,ENSG00000113889,ENSG00000120899,ENSG00000124181,ENSG00000126561,ENSG00000135744,ENSG00000154229,ENSG00000160014,ENSG00000168610,ENSG00000180772,ENSG00000198668,ENSG00000231338	1.9514605796E0	4.6072E-3	2.84809E-2
h_blymphocytePathway	10	11	2	794	0.25	8	19518	0.04	FOXC1,FOXL1	ENSG00000005844,ENSG00000072694,ENSG00000090339,ENSG00000101017,ENSG00000160255,ENSG00000203710,ENSG00000206240,ENSG00000206306	1.8157145733E0	5.59708E-2	1.15334E-1
h_btg2Pathway	11	11	1	795	0.13	10	19516	0.05	FOXC1	ENSG00000110092,ENSG00000113578,ENSG00000126457,ENSG00000133639,ENSG00000134259,ENSG00000141510,ENSG00000159259,ENSG00000159388,ENSG00000167670,ENSG00000170689	898062.71329E-6	3.55731E-1	4.18869E-1
h_CaCaMPathway	6	6	2	794	0.25	4	19522	0.02	FOXC1,FOXL1	ENSG00000008118,ENSG00000118260,ENSG00000160014,ENSG00000198668	2.5090666719E0	2.06937E-2	6.62198E-2
h_calcineurinPathway	14	15	1	795	0.13	13	19513	0.07	FOXC1	ENSG00000100968,ENSG00000120910,ENSG00000124181,ENSG00000124762,ENSG00000131196,ENSG00000138814,ENSG00000154229,ENSG00000155130,ENSG00000156052,ENSG00000160014,ENSG00000172845,ENSG00000185591,ENSG00000198668	635544.71698E-6	4.28552E-1	4.83677E-1
h_cardiacegfPathway	14	16	2	794	0.25	12	19514	0.06	FOXC1,MYC	ENSG00000067560,ENSG00000078401,ENSG00000124181,ENSG00000135744,ENSG00000136160,ENSG00000138798,ENSG00000146648,ENSG00000148848,ENSG00000151617,ENSG00000154229,ENSG00000177606,ENSG00000180772	1.4100445052E0	1.02195E-1	1.8168E-1
h_caspasePathway	18	19	1	795	0.13	17	19509	0.09	FOXC1	ENSG00000003400,ENSG00000023445,ENSG00000064012,ENSG00000101966,ENSG00000106144,ENSG00000110330,ENSG00000120868,ENSG00000132906,ENSG00000137752,ENSG00000143799,ENSG00000160049,ENSG00000160789,ENSG00000164305,ENSG00000165806,ENSG00000169598,ENSG00000176619,ENSG00000180644	367075.71783E-6	5.13022E-1	5.67243E-1
h_cblPathway	9	11	1	795	0.13	8	19518	0.04	FOXC1	ENSG00000097033,ENSG00000105976,ENSG00000134853,ENSG00000138798,ENSG00000146648,ENSG00000148341,ENSG00000154229,ENSG00000182578	1.1213087394E0	3.02105E-1	3.78675E-1
h_CCR3Pathway	15	16	3	793	0.38	12	19514	0.06	FOXC1,FOXL1,MAP2K1	ENSG00000067560,ENSG00000077157,ENSG00000087460,ENSG00000102882,ENSG00000106683,ENSG00000134318,ENSG00000139144,ENSG00000154229,ENSG00000156052,ENSG00000172156,ENSG00000182621,ENSG00000183625	1.8167698529E0	1.91513E-2	6.43104E-2
h_Ccr5Pathway	12	13	2	794	0.25	10	19516	0.05	FOXC1,FOXL1	ENSG00000112062,ENSG00000120899,ENSG00000121966,ENSG00000124181,ENSG00000154229,ENSG00000156052,ENSG00000160014,ENSG00000160791,ENSG00000177606,ENSG00000198668	1.5924685473E0	7.79888E-2	1.47312E-1
h_cd40Pathway	8	10	2	794	0.25	6	19520	0.03	FOXC1,IKBKAP	ENSG00000006062,ENSG00000073009,ENSG00000101017,ENSG00000118503,ENSG00000120129,ENSG00000175104	2.1034991101E0	3.66714E-2	8.74966E-2
h_cdk5Pathway	10	11	3	793	0.38	7	19519	0.04	FOXC1,FOXL1,MAP2K1	ENSG00000064300,ENSG00000102882,ENSG00000120738,ENSG00000134259,ENSG00000136908,ENSG00000167751,ENSG00000235807	2.3560225471E0	5.84362E-3	3.1166E-2
h_cdMacPathway	15	18	4	792	0.5	11	19515	0.06	FOXC1,FOXL1,MAP2K1,MYC	ENSG00000102882,ENSG00000154229,ENSG00000177606,ENSG00000182621,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	2.1927763761E0	2.25655E-3	1.85994E-2
h_cell2cellPathway	8	9	2	794	0.25	6	19520	0.03	FOXC1,FOXL1	ENSG00000044115,ENSG00000077522,ENSG00000103653,ENSG00000146006,ENSG00000168036,ENSG00000183230	2.1034991101E0	3.66714E-2	8.74966E-2
h_ceramidePathway	12	17	3	793	0.38	9	19517	0.05	FOXC1,FOXL1,MAP2K1	ENSG00000064012,ENSG00000065559,ENSG00000067182,ENSG00000102871,ENSG00000102882,ENSG00000127191,ENSG00000156709,ENSG00000166311,ENSG00000168040	2.1046056493E0	1.01045E-2	4.36259E-2
h_cftrPathway	8	10	1	795	0.13	7	19519	0.04	FOXC1	ENSG00000001626,ENSG00000005249,ENSG00000092820,ENSG00000142875,ENSG00000164742,ENSG00000165059,ENSG00000169252	1.2548913654E0	2.73643E-1	3.59569E-1
h_chrebpPathway	13	16	2	794	0.25	11	19515	0.06	FOXC1,FOXL1	ENSG00000005249,ENSG00000009950,ENSG00000087460,ENSG00000103740,ENSG00000115592,ENSG00000132356,ENSG00000142875,ENSG00000162409,ENSG00000164742,ENSG00000165059,ENSG00000166743	1.4971071261E0	8.98489E-2	1.6739E-1
h_ck1Pathway	8	12	1	795	0.13	7	19519	0.04	FOXC1	ENSG00000005249,ENSG00000138814,ENSG00000142875,ENSG00000149295,ENSG00000152822,ENSG00000165059,ENSG00000182621	1.2548913654E0	2.73643E-1	3.59569E-1
h_classicPathway	8	9	2	794	0.25	6	19520	0.03	FOXC1,FOXL1	ENSG00000039537,ENSG00000106804,ENSG00000125730,ENSG00000166278,ENSG00000182326,ENSG00000227746	2.1034991101E0	3.66714E-2	8.74966E-2
h_compPathway	15	16	2	794	0.25	13	19513	0.07	FOXC1,FOXL1	ENSG00000009724,ENSG00000039537,ENSG00000106804,ENSG00000125730,ENSG00000127241,ENSG00000165471,ENSG00000166278,ENSG00000182326,ENSG00000227746,ENSG00000239754,ENSG00000241534,ENSG00000242335,ENSG00000243570	1.3299505509E0	1.14971E-1	2.01755E-1
h_cpsfPathway	8	8	2	794	0.25	6	19520	0.03	FOXC1,FOXL1	ENSG00000071894,ENSG00000101138,ENSG00000101811,ENSG00000119203,ENSG00000160917,ENSG00000165934	2.1034991101E0	3.66714E-2	8.74966E-2
h_crebPathway	16	21	3	793	0.38	13	19513	0.07	FOXC1,FOXL1,SOS1	ENSG00000005249,ENSG00000102882,ENSG00000112062,ENSG00000117676,ENSG00000118260,ENSG00000121879,ENSG00000136238,ENSG00000142208,ENSG00000142875,ENSG00000154229,ENSG00000164742,ENSG00000165059,ENSG00000225134	1.7366758987E0	2.28978E-2	6.84418E-2
h_cremPathway	5	5	2	794	0.25	3	19523	0.02	FOXC1,FOXL1	ENSG00000112214,ENSG00000164742,ENSG00000170820	2.7967999673E0	1.4161E-2	5.42506E-2
h_CSKPathway	12	16	1	795	0.13	11	19515	0.06	FOXC1	ENSG00000005249,ENSG00000005339,ENSG00000103653,ENSG00000115085,ENSG00000142875,ENSG00000160654,ENSG00000164742,ENSG00000165059,ENSG00000182866,ENSG00000206240,ENSG00000206306	802701.29216E-6	3.8098E-1	4.42849E-1
