#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
h_cdk5Pathway	10	11	3	793	0.38	7	19519	0.04	FOXC1,FOXL1,MAP2K1	ENSG00000064300,ENSG00000102882,ENSG00000120738,ENSG00000134259,ENSG00000136908,ENSG00000167751,ENSG00000235807	2.3560225471E0	5.84362E-3	3.1166E-2
h_cdMacPathway	15	18	4	792	0.5	11	19515	0.06	FOXC1,FOXL1,MAP2K1,MYC	ENSG00000102882,ENSG00000154229,ENSG00000177606,ENSG00000182621,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	2.1927763761E0	2.25655E-3	1.85994E-2
h_ceramidePathway	12	17	3	793	0.38	9	19517	0.05	FOXC1,FOXL1,MAP2K1	ENSG00000064012,ENSG00000065559,ENSG00000067182,ENSG00000102871,ENSG00000102882,ENSG00000127191,ENSG00000156709,ENSG00000166311,ENSG00000168040	2.1046056493E0	1.01045E-2	4.36259E-2
h_cxcr4Pathway	12	17	3	793	0.38	9	19517	0.05	FOXC1,FOXL1,MAP2K1	ENSG00000102882,ENSG00000120899,ENSG00000121879,ENSG00000121966,ENSG00000124181,ENSG00000139144,ENSG00000154229,ENSG00000156052,ENSG00000225134	2.1046056493E0	1.01045E-2	4.36259E-2
h_ecmPathway	12	16	3	793	0.38	9	19517	0.05	FOXC1,FOXL1,MAP2K1	ENSG00000067560,ENSG00000067900,ENSG00000100852,ENSG00000102882,ENSG00000121879,ENSG00000137076,ENSG00000150093,ENSG00000225134,ENSG00000235865	2.1046056493E0	1.01045E-2	4.36259E-2
h_egfPathway	15	22	4	792	0.5	11	19515	0.06	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000065559,ENSG00000102882,ENSG00000121879,ENSG00000124181,ENSG00000126561,ENSG00000138798,ENSG00000146648,ENSG00000154229,ENSG00000168610,ENSG00000177606,ENSG00000225134	2.1927763761E0	2.25655E-3	1.85994E-2
h_egfr_smrtePathway	8	8	3	793	0.38	5	19521	0.03	FOXC1,FOXL1,MAP2K1	ENSG00000109906,ENSG00000112062,ENSG00000138798,ENSG00000146648,ENSG00000196498	2.6925972428E0	2.89204E-3	2.08745E-2
h_epoPathway	11	15	4	792	0.5	7	19519	0.04	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000096968,ENSG00000102882,ENSG00000111679,ENSG00000124181,ENSG00000126561,ENSG00000130427,ENSG00000177606	2.6449664494E0	6.18337E-4	1.12125E-2
h_eradPathway	11	11	3	793	0.38	8	19518	0.04	FOXC1,FOXL1,MAN1A2	ENSG00000055130,ENSG00000058262,ENSG00000089597,ENSG00000104774,ENSG00000116661,ENSG00000126261,ENSG00000134109,ENSG00000196547	2.2224399211E0	7.8031E-3	3.65939E-2
h_erkPathway	19	22	5	791	0.63	14	19512	0.07	FOXC1,FOXL1,MAP2K1,MYC,SOS1	ENSG00000064300,ENSG00000079277,ENSG00000087460,ENSG00000102882,ENSG00000117676,ENSG00000134259,ENSG00000134853,ENSG00000136908,ENSG00000140443,ENSG00000146648,ENSG00000150093,ENSG00000167751,ENSG00000168610,ENSG00000235807	2.1758675549E0	6.69422E-4	1.13802E-2
h_fcer1Pathway	22	35	4	792	0.5	18	19508	0.09	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000010671,ENSG00000065559,ENSG00000076984,ENSG00000100968,ENSG00000102882,ENSG00000120910,ENSG00000121879,ENSG00000124181,ENSG00000131196,ENSG00000138814,ENSG00000141968,ENSG00000158869,ENSG00000160014,ENSG00000177606,ENSG00000179639,ENSG00000180370,ENSG00000198668,ENSG00000225134	1.6999411282E0	9.72932E-3	4.36259E-2
h_ghPathway	17	23	5	791	0.63	12	19514	0.06	FOXC1,FOXL1,MAP2K1,SOCS1,SOS1	ENSG00000096968,ENSG00000102882,ENSG00000111679,ENSG00000112964,ENSG00000117676,ENSG00000121879,ENSG00000124181,ENSG00000126561,ENSG00000135100,ENSG00000154229,ENSG00000171105,ENSG00000225134	2.3301207305E0	3.80229E-4	1.10445E-2
h_gleevecpathway	14	20	5	791	0.63	9	19517	0.05	FOXC1,FOXL1,MAP2K1,MYC,SOS1	ENSG00000065559,ENSG00000096968,ENSG00000102882,ENSG00000121879,ENSG00000126561,ENSG00000142208,ENSG00000177606,ENSG00000186716,ENSG00000225134	2.617956527E0	1.35681E-4	7.38102E-3
h_HBxPathway	5	5	3	793	0.38	2	19524	0.01	FOXC1,FOXL1,SOS1	ENSG00000118260,ENSG00000120899	3.6090416435E0	5.64271E-4	1.12125E-2
h_hcmvPathway	11	15	3	793	0.38	8	19518	0.04	FOXC1,FOXL1,MAP2K1	ENSG00000034152,ENSG00000102882,ENSG00000112062,ENSG00000118260,ENSG00000121879,ENSG00000142208,ENSG00000185591,ENSG00000225134	2.2224399211E0	7.8031E-3	3.65939E-2
h_ifnaPathway	7	6	3	793	0.38	4	19522	0.02	FOXC1,FOXL1,STAT2	ENSG00000142166,ENSG00000159110,ENSG00000171855,ENSG00000197919	2.9157920196E0	1.86158E-3	1.85994E-2
h_igf1Pathway	11	17	4	792	0.5	7	19519	0.04	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000017427,ENSG00000102882,ENSG00000121879,ENSG00000140443,ENSG00000177606,ENSG00000179295,ENSG00000225134	2.6449664494E0	6.18337E-4	1.12125E-2
h_igf1rPathway	15	21	4	792	0.5	11	19515	0.06	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000005249,ENSG00000102882,ENSG00000117676,ENSG00000121879,ENSG00000128245,ENSG00000140443,ENSG00000142208,ENSG00000142875,ENSG00000164742,ENSG00000165059,ENSG00000225134	2.1927763761E0	2.25655E-3	1.85994E-2
h_il22bppathway	7	6	3	793	0.38	4	19522	0.02	FOXC1,FOXL1,JAK3	ENSG00000096968,ENSG00000126561,ENSG00000168610,ENSG00000184557	2.9157920196E0	1.86158E-3	1.85994E-2
h_il2Pathway	12	17	5	791	0.63	7	19519	0.04	FOXC1,FOXL1,JAK3,MAP2K1,SOS1	ENSG00000100385,ENSG00000102882,ENSG00000109471,ENSG00000126561,ENSG00000134460,ENSG00000177606,ENSG00000182866	2.8693734248E0	5.73089E-5	6.7442E-3
h_il2rbPathway	21	31	6	790	0.75	15	19511	0.08	FOXC1,FOXL1,JAK3,MYC,SOCS1,SOS1	ENSG00000003402,ENSG00000026103,ENSG00000100385,ENSG00000102882,ENSG00000111679,ENSG00000117560,ENSG00000121879,ENSG00000123609,ENSG00000126561,ENSG00000134460,ENSG00000142208,ENSG00000161405,ENSG00000184557,ENSG00000196262,ENSG00000225134	2.2904100107E0	1.16031E-4	7.38102E-3
h_il3Pathway	11	13	4	792	0.5	7	19519	0.04	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000096968,ENSG00000100368,ENSG00000102882,ENSG00000111679,ENSG00000126561,ENSG00000164399,ENSG00000185291	2.6449664494E0	6.18337E-4	1.12125E-2
h_il6Pathway	11	15	5	791	0.63	6	19520	0.03	FOXC1,FOXL1,JAK3,MAP2K1,SOS1	ENSG00000096968,ENSG00000102882,ENSG00000160712,ENSG00000168610,ENSG00000177606,ENSG00000179295	3.0235753354E0	3.45447E-5	6.7442E-3
h_insulinPathway	10	17	4	792	0.5	6	19520	0.03	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000102882,ENSG00000121879,ENSG00000171105,ENSG00000177606,ENSG00000179295,ENSG00000225134	2.79916836E0	4.06049E-4	1.10445E-2
h_integrinPathway	20	26	5	791	0.63	15	19511	0.08	FOXC1,FOXL1,MAP2K1,RAP1A,SOS1	ENSG00000014216,ENSG00000067560,ENSG00000067900,ENSG00000077157,ENSG00000077522,ENSG00000079308,ENSG00000102882,ENSG00000103653,ENSG00000105974,ENSG00000107263,ENSG00000137076,ENSG00000143632,ENSG00000150093,ENSG00000177606,ENSG00000186716	2.1068234316E0	8.63993E-4	1.28678E-2
h_malPathway	10	14	3	793	0.38	7	19519	0.04	FOXC1,FOXL1,MAP2K1	ENSG00000067560,ENSG00000067900,ENSG00000102882,ENSG00000106683,ENSG00000135100,ENSG00000136238,ENSG00000143632	2.3560225471E0	5.84362E-3	3.1166E-2
h_metPathway	21	29	5	791	0.63	16	19510	0.08	FOXC1,FOXL1,MAP2K1,RAP1A,SOS1	ENSG00000019991,ENSG00000102882,ENSG00000104814,ENSG00000105976,ENSG00000107263,ENSG00000120899,ENSG00000121879,ENSG00000127314,ENSG00000143632,ENSG00000149269,ENSG00000150093,ENSG00000168610,ENSG00000171862,ENSG00000177606,ENSG00000179295,ENSG00000225134	2.042233656E0	1.09773E-3	1.42182E-2
h_mTORPathway	18	20	4	792	0.5	14	19512	0.07	FOXC1,FOXL1,MTOR,RHEB	ENSG00000005882,ENSG00000075151,ENSG00000079277,ENSG00000103197,ENSG00000107581,ENSG00000110321,ENSG00000114867,ENSG00000121879,ENSG00000142208,ENSG00000156976,ENSG00000165699,ENSG00000165874,ENSG00000171862,ENSG00000225134	1.9514605796E0	4.6072E-3	2.84809E-2
h_ngfPathway	14	20	4	792	0.5	10	19516	0.05	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000064300,ENSG00000102882,ENSG00000121879,ENSG00000124181,ENSG00000134259,ENSG00000136908,ENSG00000167751,ENSG00000177606,ENSG00000225134,ENSG00000235807	2.2881377972E0	1.70733E-3	1.85994E-2
h_pdgfPathway	15	23	4	792	0.5	11	19515	0.06	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000065559,ENSG00000102882,ENSG00000121879,ENSG00000124181,ENSG00000126561,ENSG00000134853,ENSG00000154229,ENSG00000168610,ENSG00000177606,ENSG00000197461,ENSG00000225134	2.1927763761E0	2.25655E-3	1.85994E-2
h_pyk2Pathway	17	23	4	792	0.5	13	19513	0.07	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000034152,ENSG00000065559,ENSG00000102882,ENSG00000112062,ENSG00000120899,ENSG00000124181,ENSG00000136238,ENSG00000149269,ENSG00000154229,ENSG00000156052,ENSG00000160014,ENSG00000177606,ENSG00000198668	2.0256198009E0	3.69662E-3	2.5137E-2
h_s1pPathway	8	7	3	793	0.38	5	19521	0.03	FOXC1,FOXL1,MBTPS2	ENSG00000072310,ENSG00000114650,ENSG00000130164,ENSG00000140943,ENSG00000198911	2.6925972428E0	2.89204E-3	2.08745E-2
h_sppaPathway	10	15	3	793	0.38	7	19519	0.04	FOXC1,FOXL1,MAP2K1	ENSG00000059377,ENSG00000102882,ENSG00000127533,ENSG00000150093,ENSG00000154229,ENSG00000181104,ENSG00000182621	2.3560225471E0	5.84362E-3	3.1166E-2
h_spryPathway	10	14	4	792	0.5	6	19520	0.03	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000102882,ENSG00000138798,ENSG00000146648,ENSG00000164056,ENSG00000168939,ENSG00000187678	2.79916836E0	4.06049E-4	1.10445E-2
h_stat3Pathway	7	7	4	792	0.5	3	19523	0.02	FOXC1,FOXL1,JAK3,MTOR	ENSG00000096968,ENSG00000102882,ENSG00000168610	3.4924692173E0	7.43845E-5	6.7442E-3
h_tcrPathway	23	33	4	792	0.5	19	19507	0.1	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000065559,ENSG00000100968,ENSG00000102882,ENSG00000115085,ENSG00000120910,ENSG00000121879,ENSG00000124181,ENSG00000131196,ENSG00000136238,ENSG00000138814,ENSG00000141968,ENSG00000143851,ENSG00000154229,ENSG00000160014,ENSG00000160654,ENSG00000177606,ENSG00000182866,ENSG00000198668,ENSG00000225134	1.6458226446E0	1.14195E-2	4.85327E-2
h_TPOPathway	15	21	4	792	0.5	11	19515	0.06	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000090534,ENSG00000096968,ENSG00000102882,ENSG00000117400,ENSG00000121879,ENSG00000124181,ENSG00000126561,ENSG00000154229,ENSG00000168610,ENSG00000177606,ENSG00000225134	2.1927763761E0	2.25655E-3	1.85994E-2
h_trkaPathway	11	13	3	793	0.38	8	19518	0.04	FOXC1,FOXL1,SOS1	ENSG00000121879,ENSG00000124181,ENSG00000134259,ENSG00000136908,ENSG00000142208,ENSG00000154229,ENSG00000167751,ENSG00000225134	2.2224399211E0	7.8031E-3	3.65939E-2
h_rabPathway	10	11	3	793	0.38	7	19519	0.04	FOXL1,RAB3A,RAB4A	ENSG00000069974,ENSG00000075785,ENSG00000103769,ENSG00000143632,ENSG00000144566,ENSG00000154917,ENSG00000175582	2.3560225471E0	5.84362E-3	3.1166E-2
